Data;Arquivo;Caminho;Inativo;Riscos;Tamanho_MB
21/03/2026 21:53;SgiImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\SgiImagePlugin.py;NÃO;Credencial;0.006
21/03/2026 21:53;SunImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\SunImagePlugin.py;NÃO;Credencial;0.005
21/03/2026 21:53;ImageOps.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\ImageOps.py;NÃO;Credencial;0.025
21/03/2026 21:53;TgaImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\TgaImagePlugin.py;NÃO;Credencial;0.007
21/03/2026 21:53;SpiderImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\SpiderImagePlugin.py;NÃO;Credencial;0.01
21/03/2026 21:53;PngImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\PngImagePlugin.py;NÃO;Credencial;0.05
21/03/2026 21:53;TiffTags.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\TiffTags.py;NÃO;Credencial;0.017
21/03/2026 21:53;ImageWin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\ImageWin.py;NÃO;Credencial;0.008
21/03/2026 21:53;PcxImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\PcxImagePlugin.py;NÃO;Credencial;0.006
21/03/2026 21:53;TiffImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\TiffImagePlugin.py;NÃO;Credencial;0.083
21/03/2026 21:53;TarIO.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\TarIO.py;NÃO;Credencial;0.001
21/03/2026 21:53;XpmImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\XpmImagePlugin.py;NÃO;Credencial;0.004
21/03/2026 21:53;_binary.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\_binary.py;NÃO;Credencial;0.003
21/03/2026 21:53;PpmImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\PpmImagePlugin.py;NÃO;Credencial;0.012
21/03/2026 21:53;PsdImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\PsdImagePlugin.py;NÃO;Credencial;0.009
21/03/2026 21:53;WmfImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\WmfImagePlugin.py;NÃO;Credencial;0.005
21/03/2026 21:53;XbmImagePlugin.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\XbmImagePlugin.py;NÃO;Credencial;0.003
21/03/2026 21:53;PaletteFile.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\PaletteFile.py;NÃO;Credencial;0.001
21/03/2026 21:53;__init__.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PIL\__init__.py;NÃO;Credencial;0.002
21/03/2026 21:53;auth.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_internal\network\auth.py;NÃO;Credencial;0.02
21/03/2026 21:53;subprocess.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_internal\utils\subprocess.py;NÃO;Credencial;0.009
21/03/2026 21:53;subversion.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_internal\vcs\subversion.py;NÃO;Credencial;0.011
21/03/2026 21:53;auth.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_vendor\requests\auth.py;NÃO;Credencial;0.01
21/03/2026 21:53;prompt.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_vendor\rich\prompt.py;NÃO;Credencial;0.012
21/03/2026 21:53;ntlmpool.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\ntlmpool.py;NÃO;Credencial;0.004
21/03/2026 21:53;socks.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\socks.py;NÃO;Credencial;0.007
21/03/2026 21:53;request.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip\_vendor\urllib3\util\request.py;NÃO;Credencial;0.004
21/03/2026 21:53;AUTHORS.txt;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pip-25.3.dist-info\licenses\AUTHORS.txt;NÃO;Credencial;0.011
21/03/2026 21:53;rfc7894.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pyasn1_modules\rfc7894.py;NÃO;Credencial;0.003
21/03/2026 21:53;networks.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pydantic\networks.py;NÃO;Credencial;0.022
21/03/2026 21:53;networks.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pydantic\v1\networks.py;NÃO;Credencial;0.021
21/03/2026 21:53;__init__.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pydantic_core\__init__.py;NÃO;Credencial;0.004
21/03/2026 21:53;auth_shared.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pymongo\auth_shared.py;NÃO;Credencial;0.009
21/03/2026 21:53;client_options.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pymongo\client_options.py;NÃO;Credencial;0.013
21/03/2026 21:53;encryption_options.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pymongo\encryption_options.py;NÃO;Credencial;0.013
21/03/2026 21:53;uri_parser.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pymongo\uri_parser.py;NÃO;Credencial;0.024
21/03/2026 21:53;__main__.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pymupdf\__main__.py;NÃO;Credencial;0.04
21/03/2026 21:53;_security.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\PyPDF2\_security.py;NÃO;Credencial;0.01
21/03/2026 21:53;arrange.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pypdfium2\_cli\arrange.py;NÃO;Credencial;0.001
21/03/2026 21:53;_parsers.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pypdfium2\_cli\_parsers.py;NÃO;Credencial;0.004
21/03/2026 21:53;document.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\pypdfium2\_helpers\document.py;NÃO;Credencial;0.024
21/03/2026 21:53;auth.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\requests\auth.py;NÃO;Credencial;0.01
21/03/2026 21:53;prompt.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\rich\prompt.py;NÃO;Credencial;0.012
21/03/2026 21:53;datastructures.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\starlette\datastructures.py;NÃO;Credencial;0.021
21/03/2026 21:53;sessions.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\starlette\middleware\sessions.py;NÃO;Credencial;0.003
21/03/2026 21:53;poolmanager.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\urllib3\poolmanager.py;NÃO;Credencial;0.023
21/03/2026 21:53;request.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\urllib3\util\request.py;NÃO;Credencial;0.008
21/03/2026 21:53;socks.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\urllib3\contrib\socks.py;NÃO;Credencial;0.007
21/03/2026 21:53;config.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\uvicorn\config.py;NÃO;Credencial;0.02
21/03/2026 21:53;uri.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\websockets\uri.py;NÃO;Credencial;0.007
21/03/2026 21:53;auth.py;C:\Users\moniq\ache-flow-ia\venv\Lib\site-packages\websockets\legacy\auth.py;NÃO;Credencial;0.006
21/03/2026 21:53;pdf2txt.py;C:\Users\moniq\ache-flow-ia\venv\Scripts\pdf2txt.py;NÃO;Credencial;0.009
21/03/2026 21:53;models.py;C:\Users\moniq\acheflow-back\app\auth\models.py;NÃO;Credencial;0.001
21/03/2026 21:53;utils.py;C:\Users\moniq\acheflow-back\app\auth\utils.py;NÃO;Credencial;0.001
21/03/2026 21:53;routes.py;C:\Users\moniq\acheflow-back\app\auth\routes.py;NÃO;Credencial;0.001
21/03/2026 21:53;_serialization.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\cryptography\hazmat\primitives\_serialization.py;NÃO;Credencial;0.005
21/03/2026 21:53;ec.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\cryptography\hazmat\primitives\asymmetric\ec.py;NÃO;Credencial;0.012
21/03/2026 21:53;ssh.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\cryptography\hazmat\primitives\serialization\ssh.py;NÃO;Credencial;0.051
21/03/2026 21:53;tsigkeyring.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\dns\tsigkeyring.py;NÃO;Credencial;0.003
21/03/2026 21:53;cryptography.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\dns\dnssecalgs\cryptography.py;NÃO;Credencial;0.002
21/03/2026 21:53;base.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\dns\dnssecalgs\base.py;NÃO;Credencial;0.002
21/03/2026 21:53;cli.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\dotenv\cli.py;NÃO;Credencial;0.006
21/03/2026 21:53;ecdsa.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\ecdsa\ecdsa.py;NÃO;Credencial;0.03
21/03/2026 21:53;ecdh.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\ecdsa\ecdh.py;NÃO;Credencial;0.011
21/03/2026 21:53;rfc6979.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\ecdsa\rfc6979.py;NÃO;Credencial;0.003
21/03/2026 21:53;incremental_tree.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\et_xmlfile\incremental_tree.py;NÃO;Credencial;0.033
21/03/2026 21:53;http.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\fastapi\security\http.py;NÃO;Credencial;0.013
21/03/2026 21:53;oauth2.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\fastapi\security\oauth2.py;NÃO;Credencial;0.021
21/03/2026 21:53;environment_vars.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\auth\environment_vars.py;NÃO;Token/Key;0.003
21/03/2026 21:53;external_account_authorized_user.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\auth\external_account_authorized_user.py;NÃO;Credencial;0.016
21/03/2026 21:53;_oauth2client.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\auth\_oauth2client.py;NÃO;Credencial;0.006
21/03/2026 21:53;_python_rsa.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\auth\crypt\_python_rsa.py;NÃO;Chave Privada;0.006
21/03/2026 21:53;_mtls_helper.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\auth\transport\_mtls_helper.py;NÃO;Chave Privada;0.014
21/03/2026 21:53;api_auth.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\cloud\aiplatform_v1beta1\types\api_auth.py;NÃO;Credencial;0.002
21/03/2026 21:53;utils.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\oauth2\utils.py;NÃO;Credencial;0.006
21/03/2026 21:53;challenges.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\oauth2\challenges.py;NÃO;Credencial;0.01
21/03/2026 21:53;_credentials_async.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\oauth2\_credentials_async.py;NÃO;Credencial;0.004
21/03/2026 21:53;credentials.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\oauth2\credentials.py;NÃO;Credencial;0.024
21/03/2026 21:53;_reauth_async.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\google\oauth2\_reauth_async.py;NÃO;Credencial;0.011
21/03/2026 21:53;_server.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\grpc\_server.py;NÃO;Token/Key;0.05
21/03/2026 21:53;socks_proxy.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\httpcore\_async\socks_proxy.py;NÃO;Credencial;0.013
21/03/2026 21:53;socks_proxy.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\httpcore\_sync\socks_proxy.py;NÃO;Credencial;0.013
21/03/2026 21:53;_main.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\httpx\_main.py;NÃO;Credencial;0.015
21/03/2026 21:53;_urls.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\httpx\_urls.py;NÃO;Credencial;0.021
21/03/2026 21:53;_auth.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\httpx\_auth.py;NÃO;Credencial;0.011
21/03/2026 21:53;ecdsa_backend.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\jose\backends\ecdsa_backend.py;NÃO;Credencial;0.005
21/03/2026 21:53;cryptography_backend.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\jose\backends\cryptography_backend.py;NÃO;Credencial;0.022
21/03/2026 21:53;test_direct.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\numpy\random\tests\test_direct.py;NÃO;Credencial;0.02
21/03/2026 21:53;protection.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\openpyxl\chartsheet\protection.py;NÃO;Credencial;0.001
21/03/2026 21:53;protection.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\openpyxl\utils\protection.py;NÃO;Credencial;0.001
21/03/2026 21:53;protection.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\openpyxl\workbook\protection.py;NÃO;Credencial;0.006
21/03/2026 21:53;protection.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\openpyxl\worksheet\protection.py;NÃO;Credencial;0.004
21/03/2026 21:53;ifc.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\ifc.py;NÃO;Credencial;0.014
21/03/2026 21:53;apache.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\apache.py;NÃO;Credencial;0.044
21/03/2026 21:53;__init__.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\__init__.py;NÃO;Credencial;0.0
21/03/2026 21:53;exc.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\exc.py;NÃO;Credencial;0.014
21/03/2026 21:53;pwd.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\pwd.py;NÃO;Credencial;0.027
21/03/2026 21:53;win32.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\win32.py;NÃO;Credencial;0.002
21/03/2026 21:53;context.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\context.py;NÃO;Credencial;0.104
21/03/2026 21:53;__init__.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\crypto\scrypt\__init__.py;NÃO;Credencial;0.009
21/03/2026 21:53;cisco.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\cisco.py;NÃO;Credencial;0.016
21/03/2026 21:53;des.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\crypto\des.py;NÃO;Credencial;0.049
21/03/2026 21:53;utils.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\ext\django\utils.py;NÃO;Credencial;0.047
21/03/2026 21:53;argon2.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\argon2.py;NÃO;Credencial;0.037
21/03/2026 21:53;models.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\ext\django\models.py;NÃO;Credencial;0.001
21/03/2026 21:53;registry.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\registry.py;NÃO;Credencial;0.019
21/03/2026 21:53;__init__.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\crypto\_blowfish\__init__.py;NÃO;Credencial;0.006
21/03/2026 21:53;digest.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\crypto\digest.py;NÃO;Credencial;0.034
21/03/2026 21:53;apps.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\apps.py;NÃO;Credencial;0.008
21/03/2026 21:53;windows.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\windows.py;NÃO;Credencial;0.012
21/03/2026 21:53;oracle.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\oracle.py;NÃO;Credencial;0.006
21/03/2026 21:53;scrypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\scrypt.py;NÃO;Credencial;0.013
21/03/2026 21:53;mysql.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\mysql.py;NÃO;Credencial;0.005
21/03/2026 21:53;des_crypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\des_crypt.py;NÃO;Credencial;0.021
21/03/2026 21:53;postgres.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\postgres.py;NÃO;Credencial;0.002
21/03/2026 21:53;digests.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\digests.py;NÃO;Credencial;0.006
21/03/2026 21:53;sha2_crypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\sha2_crypt.py;NÃO;Credencial;0.021
21/03/2026 21:53;ldap_digests.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\ldap_digests.py;NÃO;Credencial;0.012
21/03/2026 21:53;sun_md5_crypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\sun_md5_crypt.py;NÃO;Credencial;0.013
21/03/2026 21:53;fshp.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\fshp.py;NÃO;Credencial;0.007
21/03/2026 21:53;pbkdf2.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\pbkdf2.py;NÃO;Credencial;0.018
21/03/2026 21:53;misc.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\misc.py;NÃO;Credencial;0.01
21/03/2026 21:53;sha1_crypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\sha1_crypt.py;NÃO;Credencial;0.006
21/03/2026 21:53;mssql.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\mssql.py;NÃO;Credencial;0.008
21/03/2026 21:53;test_handlers_bcrypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\tests\test_handlers_bcrypt.py;NÃO;Credencial;0.028
21/03/2026 21:53;md5_crypt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\md5_crypt.py;NÃO;Credencial;0.013
21/03/2026 21:53;test_pwd.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\tests\test_pwd.py;NÃO;Credencial;0.007
21/03/2026 21:53;test_handlers_django.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\tests\test_handlers_django.py;NÃO;Credencial;0.015
21/03/2026 21:53;django.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\handlers\django.py;NÃO;Credencial;0.019
21/03/2026 21:53;test_utils_handlers.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\tests\test_utils_handlers.py;NÃO;Credencial;0.031
21/03/2026 21:53;test_handlers_argon2.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\tests\test_handlers_argon2.py;NÃO;Credencial;0.022
21/03/2026 21:53;test_handlers_cisco.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\tests\test_handlers_cisco.py;NÃO;Credencial;0.02
21/03/2026 21:53;__init__.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\passlib\utils\__init__.py;NÃO;Credencial;0.041
21/03/2026 21:53;auth.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_internal\network\auth.py;NÃO;Credencial;0.02
21/03/2026 21:53;subprocess.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_internal\utils\subprocess.py;NÃO;Credencial;0.009
21/03/2026 21:53;subversion.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_internal\vcs\subversion.py;NÃO;Credencial;0.011
21/03/2026 21:53;index.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_vendor\distlib\index.py;NÃO;Credencial;0.02
21/03/2026 21:53;auth.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_vendor\requests\auth.py;NÃO;Credencial;0.01
21/03/2026 21:53;prompt.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_vendor\rich\prompt.py;NÃO;Credencial;0.011
21/03/2026 21:53;socks.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\socks.py;NÃO;Credencial;0.007
21/03/2026 21:53;ntlmpool.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_vendor\urllib3\contrib\ntlmpool.py;NÃO;Credencial;0.004
21/03/2026 21:53;request.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip\_vendor\urllib3\util\request.py;NÃO;Credencial;0.004
21/03/2026 21:53;AUTHORS.txt;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pip-24.3.1.dist-info\AUTHORS.txt;NÃO;Credencial;0.01
21/03/2026 21:53;rfc7894.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pyasn1_modules\rfc7894.py;NÃO;Credencial;0.003
21/03/2026 21:53;networks.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pydantic\networks.py;NÃO;Credencial;0.022
21/03/2026 21:53;networks.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pydantic\v1\networks.py;NÃO;Credencial;0.021
21/03/2026 21:53;__init__.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pydantic_core\__init__.py;NÃO;Credencial;0.004
21/03/2026 21:53;auth_shared.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pymongo\auth_shared.py;NÃO;Credencial;0.009
21/03/2026 21:53;client_options.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pymongo\client_options.py;NÃO;Credencial;0.013
21/03/2026 21:53;encryption_options.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pymongo\encryption_options.py;NÃO;Credencial;0.013
21/03/2026 21:53;uri_parser.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\pymongo\uri_parser.py;NÃO;Credencial;0.024
21/03/2026 21:53;auth.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\requests\auth.py;NÃO;Credencial;0.01
21/03/2026 21:53;datastructures.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\starlette\datastructures.py;NÃO;Credencial;0.021
21/03/2026 21:53;sessions.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\starlette\middleware\sessions.py;NÃO;Credencial;0.003
21/03/2026 21:53;poolmanager.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\urllib3\poolmanager.py;NÃO;Credencial;0.023
21/03/2026 21:53;socks.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\urllib3\contrib\socks.py;NÃO;Credencial;0.007
21/03/2026 21:53;config.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\uvicorn\config.py;NÃO;Credencial;0.02
21/03/2026 21:53;request.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\urllib3\util\request.py;NÃO;Credencial;0.008
21/03/2026 21:53;uri.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\websockets\uri.py;NÃO;Credencial;0.007
21/03/2026 21:53;auth.py;C:\Users\moniq\acheflow-back\venv\Lib\site-packages\websockets\legacy\auth.py;NÃO;Credencial;0.006
21/03/2026 21:53;changelog.txt;C:\Users\moniq\Desktop\m o n\stardew mods\Ridgeside Village\changelog.txt;NÃO;Credencial;0.002
21/03/2026 21:53;SantaGiftData.json;C:\Users\moniq\Desktop\m o n\stardew mods\Ridgeside Village\[CP] Ridgeside Village\Data\Extras\SantaGiftData.json;NÃO;Credencial;0.003
21/03/2026 21:53;admin.py;C:\Users\moniq\Desktop\todo_project\tasks\admin.py;NÃO;Credencial;0.0
21/03/2026 21:53;settings.py;C:\Users\moniq\Desktop\todo_project\todo_project\settings.py;NÃO;Credencial;0.003
21/03/2026 21:53;urls.py;C:\Users\moniq\Desktop\todo_project\todo_project\urls.py;NÃO;Credencial;0.001
21/03/2026 21:54;3DViewerProductDescription-universal_42.xml;C:\Users\moniq\Documents\Backup\3DViewerProductDescription-universal_42.xml;NÃO;Token/Key;0.006
21/03/2026 21:54;edb.log;C:\Users\moniq\Documents\Backup\edb.log;NÃO;Credencial;2.0
21/03/2026 21:54;Microsoft.WindowsMaps_5.1906.1972.0_neutral_split.scale-100_8wekyb3d8bbwe.xml;C:\Users\moniq\Documents\Backup\Microsoft.WindowsMaps_5.1906.1972.0_neutral_split.scale-100_8wekyb3d8bbwe.xml;NÃO;Token/Key;0.001
21/03/2026 21:54;Microsoft.WindowsMaps_5.1906.1972.0_neutral_split.language-pt_8wekyb3d8bbwe.xml;C:\Users\moniq\Documents\Backup\Microsoft.WindowsMaps_5.1906.1972.0_neutral_split.language-pt_8wekyb3d8bbwe.xml;NÃO;Token/Key;0.001
21/03/2026 21:54;Microsoft.WindowsFeedbackHub_2019.1111.2029.0_neutral_~_8wekyb3d8bbwe.xml;C:\Users\moniq\Documents\Backup\Microsoft.WindowsFeedbackHub_2019.1111.2029.0_neutral_~_8wekyb3d8bbwe.xml;NÃO;Token/Key;0.044
21/03/2026 21:54;WindowsPhoneReservedAppInfo.xml;C:\Users\moniq\Documents\Backup\WindowsPhoneReservedAppInfo.xml;NÃO;Token/Key;0.0
21/03/2026 21:54;views.py;C:\Users\moniq\Documents\GitHub\Tistto-Challenge\todo_project\tasks\views.py;NÃO;Credencial;0.008
21/03/2026 21:54;admin.py;C:\Users\moniq\Documents\GitHub\Tistto-Challenge\todo_project\tasks\admin.py;NÃO;Credencial;0.0
21/03/2026 21:54;settings.py;C:\Users\moniq\Documents\GitHub\Tistto-Challenge\todo_project\todo_project\settings.py;NÃO;Credencial;0.003
21/03/2026 21:54;urls.py;C:\Users\moniq\Documents\GitHub\Tistto-Challenge\todo_project\todo_project\urls.py;NÃO;Credencial;0.001
21/03/2026 21:54;ai_api(1).py;C:\Users\moniq\Downloads\ai_api(1).py;NÃO;Credencial;0.017
21/03/2026 21:54;ai_api.py;C:\Users\moniq\Downloads\ai_api.py;NÃO;Credencial;0.017
21/03/2026 21:54;fast_api_mongo_vertex_ai_backend_crud_ia_xlsx.py;C:\Users\moniq\Downloads\fast_api_mongo_vertex_ai_backend_crud_ia_xlsx.py;NÃO;Credencial;0.022
21/03/2026 21:54;createODMRSYST.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\createODMRSYST.sql;NÃO;Credencial;0.001
21/03/2026 21:54;dmshgrants.sql;C:\Users\moniq\Downloads\sqldeveloper-24.3.1.347.1826-x64\sqldeveloper\dataminer\scripts\dmshgrants.sql;NÃO;Credencial;0.004
